symbol,name,fiscal_year,current_price,analyst_tp,analyst_low,analyst_high,consensus,last_updated,price,eps,pe,roe,bvps,debt_assets,ocfps,fcfps,revps,divps
KO,Coca-Cola,2018,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,47.0,1.5,31.33,18.5,4.1,0.58,2.3,1.8,7.25,1.56
KO,Coca-Cola,2019,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,55.4,2.07,26.76,49.5,4.0,0.6,2.6,2.1,7.75,1.6
KO,Coca-Cola,2020,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,54.1,1.79,30.22,37.5,4.2,0.58,2.5,2.0,7.5,1.64
KO,Coca-Cola,2021,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,59.3,2.25,26.36,44.0,5.0,0.56,2.9,2.4,8.5,1.68
KO,Coca-Cola,2022,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,64.2,2.19,29.32,40.5,5.4,0.56,2.8,2.2,9.4,1.76
KO,Coca-Cola,2023,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,58.8,2.47,23.81,43.5,5.6,0.55,3.0,2.4,9.55,1.84
KO,Coca-Cola,2024,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,62.7,2.46,25.49,40.0,6.0,0.54,3.0,2.45,9.25,1.94
KO,Coca-Cola,2025,81.35,84.0,64.0,97.0,Buy,2026-05-30T12:35:17.805760+00:00,72.0,3.04,23.68,49.5,6.2,0.53,3.1,2.6,9.5,2.04
LEU,Centrus Energy,2019,62.0,90.0,40.0,130.0,Speculative,2026-05-30T12:35:17.805760+00:00,5.2,-1.8,-2.89,,,,-1.2,-1.5,0.19,0.0
LEU,Centrus Energy,2020,62.0,90.0,40.0,130.0,Speculative,2026-05-30T12:35:17.805760+00:00,6.8,-0.4,-17.0,,,,0.3,0.1,0.21,0.0
LEU,Centrus Energy,2021,62.0,90.0,40.0,130.0,Speculative,2026-05-30T12:35:17.805760+00:00,32.0,5.2,6.15,,,,4.8,4.5,0.26,0.0
LEU,Centrus Energy,2022,62.0,90.0,40.0,130.0,Speculative,2026-05-30T12:35:17.805760+00:00,47.0,12.4,3.79,,,,9.6,9.2,0.32,0.0
LEU,Centrus Energy,2023,62.0,90.0,40.0,130.0,Speculative,2026-05-30T12:35:17.805760+00:00,62.0,8.8,7.05,,,,6.2,5.8,1.4,0.0
LEU,Centrus Energy,2024,62.0,90.0,40.0,130.0,Speculative,2026-05-30T12:35:17.805760+00:00,72.0,7.2,10.0,,,,5.6,5.1,1.8,0.0
LEU,Centrus Energy,2025,62.0,90.0,40.0,130.0,Speculative,2026-05-30T12:35:17.805760+00:00,62.0,6.5,9.54,,,,5.0,4.6,2.1,0.0
LIN,Linde,2015,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,92.5,6.15,15.04,18.0,32.0,0.28,9.0,5.0,42.0,2.6
LIN,Linde,2016,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,104.0,6.9,15.07,19.0,34.0,0.3,10.0,6.0,43.0,2.76
LIN,Linde,2017,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,139.0,7.3,19.04,20.0,35.0,0.32,11.0,7.0,46.0,2.9
LIN,Linde,2018,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,148.0,4.98,29.72,10.0,72.0,0.3,12.0,8.0,48.0,3.24
LIN,Linde,2019,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,199.0,8.41,23.66,15.0,74.0,0.28,15.0,10.5,60.0,3.81
LIN,Linde,2020,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,231.0,8.24,28.03,14.5,75.0,0.3,14.5,10.0,58.0,4.0
LIN,Linde,2021,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,309.0,10.52,29.37,17.5,78.0,0.28,17.0,12.0,70.0,4.4
LIN,Linde,2022,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,306.0,11.9,25.71,18.5,80.0,0.28,19.0,14.0,78.0,4.68
LIN,Linde,2023,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,389.0,14.5,26.83,21.0,84.0,0.27,22.0,17.0,76.0,5.0
LIN,Linde,2024,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,453.0,15.42,29.38,21.5,87.0,0.27,23.0,18.0,77.0,5.4
LIN,Linde,2025,506.11,525.0,381.0,575.0,Buy,2026-05-30T12:35:17.805760+00:00,475.0,14.61,32.51,19.5,91.0,0.28,22.5,17.5,74.0,5.88
LLY,Eli Lilly,2015,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,88.7,2.26,39.25,28.0,7.2,0.42,4.0,2.8,22.0,2.0
LLY,Eli Lilly,2016,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,73.5,3.52,20.88,34.0,7.8,0.44,5.2,3.6,23.0,2.08
LLY,Eli Lilly,2017,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,82.9,3.26,25.43,32.0,6.9,0.47,4.5,2.9,22.5,2.17
LLY,Eli Lilly,2018,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,99.7,3.13,31.85,60.0,5.8,0.52,5.2,3.4,24.0,2.25
LLY,Eli Lilly,2019,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,131.6,5.12,25.7,130.0,4.2,0.56,6.9,4.7,27.0,2.53
LLY,Eli Lilly,2020,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,193.7,6.79,28.53,200.0,3.5,0.56,8.2,5.9,28.5,2.96
LLY,Eli Lilly,2021,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,271.1,8.16,33.22,215.0,4.1,0.6,9.1,6.4,31.5,3.4
LLY,Eli Lilly,2022,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,369.9,8.19,45.16,195.0,3.8,0.63,8.8,5.2,34.0,3.92
LLY,Eli Lilly,2023,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,582.0,5.8,100.34,80.0,7.5,0.58,10.5,6.8,41.0,4.52
LLY,Eli Lilly,2024,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,797.0,11.71,68.06,158.0,15.06,0.62,15.3,8.2,72.0,5.2
LLY,Eli Lilly,2025,966.99,1255.0,830.0,1500.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,966.9,22.95,42.13,210.0,18.5,0.65,22.8,13.15,97.5,5.64
LMT,Lockheed Martin,2015,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,213.0,11.39,18.7,,-7.0,0.52,14.0,11.0,132.0,6.15
LMT,Lockheed Martin,2016,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,248.0,12.38,20.03,,-10.0,0.58,15.5,12.5,136.0,7.28
LMT,Lockheed Martin,2017,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,310.0,15.07,20.57,,-14.0,0.65,18.0,15.0,148.0,8.2
LMT,Lockheed Martin,2018,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,303.0,17.59,17.23,,-17.0,0.7,20.0,17.0,159.0,9.0
LMT,Lockheed Martin,2019,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,391.0,21.95,17.81,,-15.0,0.73,23.0,19.5,172.0,9.8
LMT,Lockheed Martin,2020,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,357.0,23.75,15.03,,-14.0,0.75,25.5,22.0,189.0,10.4
LMT,Lockheed Martin,2021,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,347.0,22.76,15.25,,-13.0,0.76,27.0,23.0,193.0,10.6
LMT,Lockheed Martin,2022,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,480.0,21.66,22.16,,-12.0,0.78,27.5,22.5,201.0,11.4
LMT,Lockheed Martin,2023,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,471.0,27.55,17.1,,-11.0,0.79,30.0,25.0,208.0,12.0
LMT,Lockheed Martin,2024,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,482.0,24.53,19.65,,-10.0,0.8,29.0,22.0,215.0,12.6
LMT,Lockheed Martin,2025,490.0,530.0,380.0,700.0,Buy,2026-05-30T12:35:17.805760+00:00,490.0,21.49,22.8,,-9.0,0.82,27.5,20.0,226.0,12.9
LOW,Lowe,2015,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,73.0,2.71,26.9,,,,,,,1.07
LOW,Lowe,2016,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,73.0,3.29,22.19,,5.1,,4.5,3.3,47.0,1.4
LOW,Lowe,2017,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,78.0,3.99,19.55,,4.1,,5.2,3.8,51.0,1.58
LOW,Lowe,2018,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,94.0,5.11,18.4,,2.9,,6.8,5.2,58.0,1.78
LOW,Lowe,2019,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,95.0,5.74,16.55,,-0.5,,7.4,5.5,63.0,2.06
LOW,Lowe,2020,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,167.0,8.86,18.85,,-6.2,,11.6,9.5,74.0,2.3
LOW,Lowe,2021,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,204.0,12.04,16.94,,-12.4,,16.5,14.3,87.0,3.0
LOW,Lowe,2022,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,236.0,13.27,17.78,,-18.0,,18.4,15.6,99.0,3.4
LOW,Lowe,2023,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,193.0,13.2,14.62,,-22.1,,18.0,15.2,102.0,4.2
LOW,Lowe,2024,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,217.0,12.04,18.02,,-25.2,,17.1,14.4,103.0,4.4
LOW,Lowe,2025,222.05,273.0,240.0,305.0,Buy,2026-05-30T12:35:40.950775+00:00,244.0,12.74,19.15,,-21.0,,18.8,16.0,107.0,4.8
MA,Mastercard,2015,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,103.6,3.35,30.93,72.0,5.0,0.37,4.5,3.8,12.0,0.9
MA,Mastercard,2016,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,104.5,3.69,28.32,78.0,4.8,0.38,5.2,4.5,13.0,1.0
MA,Mastercard,2017,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,151.1,4.56,33.14,95.0,4.5,0.44,6.0,5.2,15.0,1.2
MA,Mastercard,2018,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,180.4,5.6,32.21,135.0,3.8,0.5,7.5,6.5,18.0,1.6
MA,Mastercard,2019,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,293.1,7.94,36.91,170.0,4.5,0.52,9.5,8.3,22.5,1.97
MA,Mastercard,2020,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,356.2,6.37,55.92,118.0,5.2,0.55,7.8,6.9,20.0,1.76
MA,Mastercard,2021,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,361.3,8.76,41.24,148.0,5.5,0.56,9.8,8.7,24.5,1.96
MA,Mastercard,2022,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,349.4,10.23,34.15,175.0,5.8,0.56,11.5,10.4,28.5,2.18
MA,Mastercard,2023,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,419.8,11.19,37.52,180.0,6.2,0.54,12.5,11.0,30.0,2.37
MA,Mastercard,2024,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,524.0,14.74,35.55,195.0,7.2,0.52,15.0,13.5,35.0,2.59
MA,Mastercard,2025,494.0,657.0,550.0,735.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,600.0,16.52,36.32,210.0,7.8,0.51,17.0,15.5,38.0,2.83
MCD,McDonald,2015,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,118.0,4.82,24.48,,-7.0,,6.5,4.6,34.0,3.44
MCD,McDonald,2016,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,122.0,5.44,22.43,,-12.0,,7.0,4.9,26.0,3.61
MCD,McDonald,2017,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,171.0,6.37,26.84,,-17.0,,8.3,6.4,25.0,3.83
MCD,McDonald,2018,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,178.0,7.54,23.61,,-24.0,,8.8,6.2,26.0,4.19
MCD,McDonald,2019,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,197.0,7.88,25.0,,-34.0,,10.2,7.5,28.0,4.73
MCD,McDonald,2020,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,215.0,6.31,34.07,,-44.0,,8.0,5.6,23.0,5.04
MCD,McDonald,2021,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,268.0,10.04,26.69,,-53.0,,11.9,9.4,29.0,5.25
MCD,McDonald,2022,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,264.0,9.48,27.85,,-62.0,,13.1,10.5,33.0,5.66
MCD,McDonald,2023,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,295.0,11.56,25.52,,-64.0,,14.7,12.0,36.0,6.08
MCD,McDonald,2024,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,311.0,11.39,27.3,,-71.0,,14.9,12.2,38.0,6.68
MCD,McDonald,2025,276.39,339.0,250.0,407.0,Buy,2026-05-30T12:35:40.950775+00:00,279.0,11.95,23.35,,-78.0,,15.8,13.0,40.0,7.08
MDLZ,Mondelēz International,2015,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,44.5,1.44,30.9,11.0,14.0,0.4,2.8,2.0,21.5,0.64
MDLZ,Mondelēz International,2016,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,44.5,1.72,25.87,12.5,14.5,0.42,2.9,2.1,19.5,0.68
MDLZ,Mondelēz International,2017,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,42.3,2.84,14.89,18.5,15.5,0.44,3.0,2.2,19.5,0.74
MDLZ,Mondelēz International,2018,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,43.5,2.23,19.51,15.0,14.0,0.46,3.2,2.4,18.0,0.88
MDLZ,Mondelēz International,2019,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,54.5,2.69,20.26,18.5,13.5,0.48,3.4,2.6,18.5,1.04
MDLZ,Mondelēz International,2020,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,58.5,2.47,23.68,15.0,14.0,0.49,3.6,2.8,19.0,1.14
MDLZ,Mondelēz International,2021,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,65.5,3.04,21.55,18.0,16.5,0.5,3.8,3.0,20.5,1.26
MDLZ,Mondelēz International,2022,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,63.0,1.96,32.14,10.5,17.5,0.51,4.0,3.2,23.0,1.4
MDLZ,Mondelēz International,2023,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,70.0,3.62,19.34,19.5,18.5,0.52,4.2,3.4,24.5,1.48
MDLZ,Mondelēz International,2024,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,64.0,3.42,18.71,17.5,19.0,0.52,4.0,3.2,25.0,1.54
MDLZ,Mondelēz International,2025,61.74,66.0,48.0,82.0,Buy,2026-05-30T12:35:17.805760+00:00,58.0,1.89,30.69,9.0,20.0,0.53,3.8,2.9,28.0,1.62
MDT,Medtronic,2015,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,77.5,3.03,25.58,11.0,27.0,0.36,5.8,4.0,19.0,1.22
MDT,Medtronic,2016,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,71.5,4.0,17.88,13.0,29.5,0.36,6.2,4.5,22.5,1.52
MDT,Medtronic,2017,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,81.0,3.62,22.38,10.5,32.0,0.35,5.5,3.8,22.5,1.72
MDT,Medtronic,2018,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,93.0,3.68,25.27,10.0,33.5,0.36,5.9,4.0,23.0,1.84
MDT,Medtronic,2019,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,97.0,5.2,18.65,12.5,36.0,0.38,6.5,4.8,24.0,2.0
MDT,Medtronic,2020,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,105.6,3.0,35.2,7.0,34.5,0.4,5.5,3.5,21.0,2.24
MDT,Medtronic,2021,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,116.8,3.99,29.27,8.5,36.0,0.4,6.8,5.0,23.5,2.32
MDT,Medtronic,2022,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,100.0,3.53,28.33,7.0,37.0,0.41,7.0,5.2,24.5,2.48
MDT,Medtronic,2023,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,79.0,2.77,28.52,5.5,37.5,0.42,6.5,4.8,25.0,2.72
MDT,Medtronic,2024,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,80.0,2.75,29.09,5.5,38.0,0.42,6.5,4.8,25.5,2.8
MDT,Medtronic,2025,88.5,102.0,75.0,130.0,Buy,2026-05-30T12:35:17.805760+00:00,86.0,3.61,23.82,7.0,39.5,0.43,7.0,5.2,26.5,2.8
META,Meta Platforms,2015,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,104.7,0.55,190.36,5.6,9.5,0.0,1.55,1.2,5.4,0.0
META,Meta Platforms,2016,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,115.5,1.52,75.99,14.6,10.7,0.0,3.3,2.8,8.8,0.0
META,Meta Platforms,2017,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,182.0,3.57,50.98,24.5,14.4,0.0,6.0,5.0,15.3,0.0
META,Meta Platforms,2018,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,131.1,6.43,20.39,27.8,17.2,0.0,9.2,7.5,22.5,0.0
META,Meta Platforms,2019,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,209.2,6.43,32.53,19.8,21.5,0.04,9.9,7.6,25.8,0.0
META,Meta Platforms,2020,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,270.2,7.97,33.9,22.5,25.0,0.08,12.4,9.8,30.0,0.0
META,Meta Platforms,2021,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,336.3,13.77,24.42,31.9,35.5,0.08,18.8,14.9,47.2,0.0
META,Meta Platforms,2022,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,120.3,8.59,14.0,18.5,38.0,0.13,13.3,6.0,46.1,0.0
META,Meta Platforms,2023,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,353.4,14.87,23.77,29.2,44.0,0.13,23.5,16.9,56.8,0.0
META,Meta Platforms,2024,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,590.0,23.86,24.73,37.4,56.0,0.14,31.4,19.5,74.0,2.0
META,Meta Platforms,2025,620.0,826.0,622.25,1015.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,625.0,23.49,26.61,34.5,73.11,0.14,37.5,22.8,79.44,2.0
MO,Altria Group,2015,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,58.5,2.67,21.91,,0.7,0.55,5.5,5.2,23.5,2.17
MO,Altria Group,2016,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,67.5,3.0,22.5,,1.2,0.57,5.8,5.5,24.0,2.35
MO,Altria Group,2017,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,76.5,3.39,22.57,,1.0,0.62,6.1,5.8,25.5,2.54
MO,Altria Group,2018,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,50.0,3.99,12.53,,-3.5,0.68,6.2,5.9,26.0,3.0
MO,Altria Group,2019,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,51.0,4.22,12.09,,-3.0,0.74,6.3,6.0,24.0,3.28
MO,Altria Group,2020,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,42.0,4.36,9.63,,-4.0,0.8,6.4,6.1,23.0,3.44
MO,Altria Group,2021,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,44.5,4.61,9.65,,-5.5,0.82,6.8,6.5,24.0,3.52
MO,Altria Group,2022,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,46.0,4.84,9.5,,-6.0,0.84,7.0,6.7,24.0,3.6
MO,Altria Group,2023,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,42.5,4.56,9.32,,-6.5,0.86,7.2,6.9,23.5,3.76
MO,Altria Group,2024,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,50.5,6.54,7.72,,-5.0,0.86,7.0,6.7,22.5,3.92
MO,Altria Group,2025,73.17,58.0,43.0,72.0,Hold,2026-05-30T12:35:17.805760+00:00,56.0,4.83,11.59,,-4.5,0.85,7.2,6.9,22.0,4.04
MPC,Marathon Petroleum,2015,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,48.0,3.8,12.63,14.0,24.0,0.38,5.0,2.5,310.0,1.36
MPC,Marathon Petroleum,2016,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,43.8,1.28,34.22,4.0,24.5,0.4,2.0,0.0,215.0,1.6
MPC,Marathon Petroleum,2017,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,59.5,3.84,15.49,14.0,27.0,0.42,5.5,2.5,278.0,1.84
MPC,Marathon Petroleum,2018,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,73.0,7.99,9.14,27.5,28.5,0.44,9.0,6.0,371.0,2.16
MPC,Marathon Petroleum,2019,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,68.9,6.89,10.0,22.0,30.0,0.46,8.5,5.5,376.0,2.32
MPC,Marathon Petroleum,2020,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,42.3,-0.38,-111.32,,26.0,0.5,2.0,-1.0,220.0,2.32
MPC,Marathon Petroleum,2021,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,71.1,10.59,6.71,30.0,28.5,0.5,11.5,7.5,377.0,2.32
MPC,Marathon Petroleum,2022,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,116.2,21.19,5.48,55.0,37.0,0.46,22.0,17.0,553.0,2.68
MPC,Marathon Petroleum,2023,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,168.0,23.63,7.11,56.0,42.0,0.44,22.0,17.0,506.0,3.0
MPC,Marathon Petroleum,2024,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,153.5,10.08,15.23,23.0,44.0,0.46,14.0,10.0,378.0,3.4
MPC,Marathon Petroleum,2025,255.58,259.43,190.0,340.0,Buy,2026-05-30T12:35:17.805760+00:00,221.0,13.22,16.72,30.0,45.5,0.44,15.0,11.0,390.0,3.72
MRK,Merck & Co.,2015,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,52.5,1.56,33.65,12.0,13.0,0.34,5.2,3.8,35.0,1.8
MRK,Merck & Co.,2016,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,60.0,1.41,42.55,10.5,12.5,0.34,5.5,4.2,33.5,1.84
MRK,Merck & Co.,2017,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,55.5,3.98,13.94,25.0,15.5,0.36,5.0,3.8,33.5,1.88
MRK,Merck & Co.,2018,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,76.0,3.54,21.47,20.0,16.0,0.36,6.5,5.0,34.5,1.99
MRK,Merck & Co.,2019,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,81.5,5.19,15.7,28.5,18.0,0.38,7.0,5.5,38.5,2.2
MRK,Merck & Co.,2020,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,79.0,5.94,13.3,30.0,20.0,0.42,7.5,5.8,36.0,2.44
MRK,Merck & Co.,2021,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,76.0,5.54,13.72,25.5,21.5,0.44,8.0,6.0,39.0,2.6
MRK,Merck & Co.,2022,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,111.5,7.48,14.91,28.5,26.0,0.45,9.5,7.3,44.5,2.76
MRK,Merck & Co.,2023,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,120.0,0.14,857.14,0.5,28.0,0.46,11.0,8.5,40.5,2.89
MRK,Merck & Co.,2024,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,98.5,6.74,14.61,25.0,27.0,0.47,10.0,7.5,41.5,3.08
MRK,Merck & Co.,2025,111.28,130.0,90.0,175.0,Buy,2026-05-30T12:35:17.805760+00:00,105.5,8.92,11.83,30.0,30.0,0.48,11.5,9.0,42.0,3.22
MS,Morgan Stanley,2015,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,32.1,2.91,11.03,8.5,32.0,0.65,,,35.0,0.6
MS,Morgan Stanley,2016,192.5,204.0,165.0,230.0,Buy,2026-05-30T12:35:17.805760+00:00,42.0,3.07,13.68,9.0,34.0,0.64,,,37.0,0.75
